# trial, bytes, microseconds
31, 16384, 298.654999
32, 16384, 260.265015
33, 16384, 342.263000
34, 16384, 275.954987
35, 16384, 267.975006
36, 16384, 275.635010
37, 16384, 263.975006
38, 16384, 257.535004
39, 16384, 275.515015
40, 16384, 255.205002
41, 16384, 253.815002
42, 16384, 251.005005
43, 16384, 249.035004
44, 16384, 250.634995
45, 16384, 299.213989
46, 16384, 265.184998
47, 16384, 250.524994
48, 16384, 268.933990
49, 16384, 253.085007
50, 16384, 263.575012
51, 16384, 260.195007
52, 16384, 261.584991
53, 16384, 256.595001
54, 16384, 258.744995
55, 16384, 258.605011
56, 16384, 270.744995
57, 16384, 256.225006
58, 16384, 255.675003
59, 16384, 259.454987
60, 16384, 333.584015
61, 16384, 274.144012
62, 16384, 257.535004
63, 16384, 275.454010
64, 16384, 253.164993
65, 16384, 254.645004
66, 16384, 253.294998
67, 16384, 394.782013
68, 16384, 274.725006
69, 16384, 275.825012
70, 16384, 371.972992
71, 16384, 277.695007
72, 16384, 258.234985
73, 16384, 269.125000
74, 16384, 276.255005
75, 16384, 258.404999
76, 16384, 257.674988
77, 16384, 253.854996
78, 16384, 245.505005
79, 16384, 257.415009
80, 16384, 282.654999
81, 16384, 282.565002
82, 16384, 259.545013
83, 16384, 260.665009
84, 16384, 263.804993
85, 16384, 251.076004
86, 16384, 255.925003
87, 16384, 275.535004
88, 16384, 262.174988
89, 16384, 252.535004
90, 16384, 266.674988
91, 16384, 252.115005
92, 16384, 252.604996
93, 16384, 266.614990
94, 16384, 294.243988
95, 16384, 272.584991
96, 16384, 267.184998
97, 16384, 258.984985
98, 16384, 251.705994
99, 16384, 247.115005
0, 32768, 255.434998
1, 32768, 286.223999
2, 32768, 263.753998
3, 32768, 284.403992
4, 32768, 296.354004
5, 32768, 328.713013
6, 32768, 283.584991
7, 32768, 253.375000
8, 32768, 294.864014
9, 32768, 285.753998
10, 32768, 259.375000
11, 32768, 273.723999
12, 32768, 370.472992
13, 32768, 264.704987
14, 32768, 262.885010
15, 32768, 257.304993
16, 32768, 282.234009
17, 32768, 244.414993
18, 32768, 258.325012
19, 32768, 260.005005
20, 32768, 273.385010
21, 32768, 258.054993
22, 32768, 248.214996
23, 32768, 251.794998
24, 32768, 254.625000
25, 32768, 259.904999
26, 32768, 265.065002
27, 32768, 269.475006
28, 32768, 269.065002
29, 32768, 278.755005
30, 32768, 263.334015
31, 32768, 260.774994
32, 32768, 270.894989
33, 32768, 250.386002
34, 32768, 251.636002
35, 32768, 309.253998
36, 32768, 1119.328003
37, 32768, 259.475006
38, 32768, 251.875000
39, 32768, 260.774994
40, 32768, 283.345001
41, 32768, 276.855011
42, 32768, 417.951996
43, 32768, 342.704010
44, 32768, 275.385010
45, 32768, 267.855011
46, 32768, 258.225006
47, 32768, 246.065994
48, 32768, 250.554993
49, 32768, 274.854004
50, 32768, 270.125000
51, 32768, 269.154999
52, 32768, 305.653992
53, 32768, 261.234985
54, 32768, 254.705002
55, 32768, 274.184998
56, 32768, 3111.210938
57, 32768, 287.933990
58, 32768, 297.035004
59, 32768, 263.154999
60, 32768, 256.815002
61, 32768, 258.904999
62, 32768, 403.502014
63, 32768, 377.983002
64, 32768, 321.183990
65, 32768, 395.072998
66, 32768, 322.753998
67, 32768, 276.524994
68, 32768, 290.593994
69, 32768, 276.204987
70, 32768, 263.024994
71, 32768, 267.065002
72, 32768, 256.674988
73, 32768, 267.015015
74, 32768, 247.475006
75, 32768, 257.075012
76, 32768, 263.714996
77, 32768, 279.454010
78, 32768, 256.315002
79, 32768, 255.824997
80, 32768, 260.355011
81, 32768, 259.725006
82, 32768, 273.725006
83, 32768, 276.255005
84, 32768, 263.535004
85, 32768, 253.604996
86, 32768, 255.115005
87, 32768, 251.345001
88, 32768, 262.535004
89, 32768, 279.824005
90, 32768, 277.035004
91, 32768, 286.345001
92, 32768, 280.984009
93, 32768, 298.104004
94, 32768, 266.855011
95, 32768, 272.765015
96, 32768, 271.295013
97, 32768, 271.744995
98, 32768, 262.415009
99, 32768, 261.195007
0, 65536, 268.644989
1, 65536, 261.734985
2, 65536, 689.096985
3, 65536, 302.105011
4, 65536, 270.433990
5, 65536, 320.153992
6, 65536, 312.723999
7, 65536, 271.684998
8, 65536, 275.593994
9, 65536, 274.915009
10, 65536, 280.463989
11, 65536, 258.424988
12, 65536, 257.665009
13, 65536, 267.225006
14, 65536, 670.487000
15, 65536, 270.415009
16, 65536, 268.454987
17, 65536, 268.204987
18, 65536, 275.614014
19, 65536, 276.575012
20, 65536, 278.714996
21, 65536, 748.495972
22, 65536, 333.264008
23, 65536, 293.964996
24, 65536, 286.364990
25, 65536, 274.665009
26, 65536, 290.174988
27, 65536, 275.904999
28, 65536, 251.544998
29, 65536, 263.355011
30, 65536, 281.503998
31, 65536, 282.605011
32, 65536, 268.375000
33, 65536, 250.904999
34, 65536, 271.884003
35, 65536, 255.085007
36, 65536, 265.005005
37, 65536, 269.773987
38, 65536, 252.535004
39, 65536, 264.734009
40, 65536, 253.274994
41, 65536, 282.544006
42, 65536, 263.334991
43, 65536, 260.154999
44, 65536, 268.304993
45, 65536, 261.045013
46, 65536, 258.734985
47, 65536, 259.436005
48, 65536, 269.225006
49, 65536, 416.441986
50, 65536, 265.375000
51, 65536, 264.785004
52, 65536, 256.295990
53, 65536, 274.795013
54, 65536, 273.574005
55, 65536, 268.804993
56, 65536, 285.394989
57, 65536, 277.144012
