# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
515, 36, 216, 67168, 264, 324264, 840, 216
516, 36, 212, 67224, 264, 322620, 836, 220
517, 36, 216, 67148, 264, 323144, 832, 220
518, 36, 212, 67208, 268, 344316, 836, 220
519, 36, 212, 67584, 264, 410204, 840, 216
520, 36, 212, 67448, 264, 323736, 840, 220
521, 36, 212, 66776, 264, 323008, 840, 216
522, 36, 212, 66680, 268, 322936, 836, 220
523, 36, 212, 67200, 264, 324752, 840, 220
524, 36, 212, 67576, 264, 325020, 844, 216
525, 36, 212, 67152, 264, 322572, 840, 216
526, 36, 212, 66920, 264, 325048, 844, 216
527, 36, 212, 66956, 268, 325652, 844, 220
528, 36, 212, 66984, 268, 324924, 836, 216
529, 36, 212, 67036, 264, 323416, 836, 220
530, 36, 212, 67448, 264, 324296, 836, 220
531, 36, 212, 67892, 268, 324712, 844, 220
532, 36, 216, 67500, 268, 324196, 840, 216
533, 36, 212, 68076, 264, 323540, 844, 220
534, 36, 212, 67068, 264, 323772, 836, 220
535, 36, 212, 66844, 264, 323784, 836, 220
536, 36, 212, 67616, 264, 322256, 836, 220
537, 36, 212, 67068, 268, 321860, 840, 216
538, 36, 212, 67432, 264, 325780, 844, 220
539, 36, 212, 67264, 264, 322448, 840, 220
540, 36, 212, 68720, 264, 323516, 840, 216
541, 36, 216, 67392, 264, 323340, 836, 220
542, 36, 212, 105304, 264, 326168, 844, 216
543, 36, 212, 67196, 264, 324228, 836, 220
544, 36, 212, 68244, 264, 324520, 840, 216
545, 36, 212, 67264, 264, 324268, 840, 216
546, 36, 212, 68444, 264, 326432, 844, 220
