# trial, latency
0,2897
1,1041
2,1022
3,1049
4,1016
5,1017
6,1014
7,1048
8,1016
9,1022
10,1013
11,1042
12,1013
13,1015
14,1013
15,1036
16,1012
17,1014
18,1012
19,1039
20,1012
21,1016
22,1014
23,1041
24,1014
25,1014
26,1036
27,1015
28,1012
29,1012
30,1041
31,1017
32,1014
33,1013
34,1041
35,1012
36,1015
37,1015
38,1040
39,1015
40,1013
41,1014
42,1038
43,1014
44,1014
45,1013
46,1039
47,1019
48,1013
49,1014
50,1040
51,1013
52,1014
53,1016
54,1043
55,1016
56,1013
57,1013
58,1039
59,1013
60,1011
61,1013
62,1039
63,1030
64,1015
65,1040
66,1013
67,1012
68,1013
69,1034
70,1018
71,1016
72,1013
73,1035
74,1013
75,1012
76,1013
77,1039
78,1017
79,1013
80,1013
81,1039
82,1013
83,1012
84,1013
85,1044
86,1015
87,1015
88,1013
89,1034
90,1012
91,1010
92,1011
93,1041
94,1017
95,1014
96,1014
97,1052
98,1015
99,1011
