# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
280, 34, 2991, 2195, 212, 69542, 6627, 299
281, 36, 3183, 2209, 220, 70160, 6624, 301
282, 36, 3030, 2374, 218, 70418, 6576, 313
283, 37, 3003, 2231, 218, 116627, 6625, 316
284, 38, 2974, 2269, 226, 69151, 6677, 315
285, 36, 3004, 2211, 220, 170624, 6594, 303
286, 37, 2951, 2213, 218, 69719, 6593, 337
287, 33, 2981, 2233, 214, 132309, 6673, 302
288, 38, 4436, 2709, 234, 85908, 7353, 323
289, 38, 3004, 2372, 218, 70488, 6609, 306
290, 36, 3077, 2265, 222, 70018, 6619, 315
291, 36, 3010, 2204, 220, 69773, 6659, 304
292, 37, 2997, 2217, 216, 123651, 6647, 316
293, 34, 3110, 2207, 212, 71939, 6631, 300
294, 38, 2994, 2191, 219, 115483, 6716, 315
295, 37, 3027, 2161, 218, 69193, 6655, 317
296, 33, 2955, 2197, 220, 122926, 6736, 318
297, 36, 2962, 2190, 218, 73121, 6621, 339
298, 36, 2974, 2206, 216, 76871, 6647, 299
299, 33, 3150, 2252, 218, 69479, 6673, 297
300, 37, 3001, 2195, 216, 69688, 6661, 312
301, 39, 2981, 2185, 222, 123516, 6570, 310
302, 38, 2957, 2213, 216, 70154, 6616, 313
303, 35, 2967, 2213, 216, 155662, 6605, 310
304, 36, 2987, 2211, 220, 69660, 6558, 310
305, 38, 2960, 2174, 226, 113704, 6748, 304
306, 34, 2998, 2178, 218, 69377, 6768, 302
307, 38, 2980, 2192, 218, 69311, 6630, 301
308, 35, 3108, 2296, 220, 70000, 6586, 313
309, 36, 2977, 2189, 218, 69163, 6552, 299
310, 36, 2979, 2221, 220, 117059, 6717, 313
311, 35, 2971, 2158, 224, 69377, 6623, 306
312, 36, 3002, 2182, 222, 125428, 6693, 317
313, 36, 2958, 2217, 220, 69276, 6550, 304
314, 38, 2988, 2205, 217, 124184, 6596, 313
315, 39, 2999, 2203, 218, 69734, 6592, 297
316, 36, 2998, 2193, 219, 71302, 6679, 313
317, 33, 3068, 2211, 218, 69885, 6649, 310
318, 38, 2978, 2170, 222, 69085, 6614, 315
319, 33, 2953, 2199, 218, 122872, 6578, 301
320, 36, 2942, 2196, 216, 69607, 6621, 296
321, 35, 3066, 2186, 220, 137895, 7036, 313
322, 34, 3008, 2165, 219, 73198, 6615, 302
323, 37, 2965, 2209, 222, 183066, 6744, 311
324, 39, 3028, 2350, 216, 70694, 6645, 300
325, 38, 2982, 2186, 222, 70844, 6572, 298
326, 39, 3149, 2253, 224, 69881, 6651, 301
327, 36, 2965, 2201, 222, 68953, 6530, 303
328, 38, 3060, 2171, 223, 117146, 6699, 301
329, 35, 2977, 2175, 217, 69357, 6603, 312
330, 38, 2996, 2191, 223, 119996, 6631, 296
331, 34, 3018, 2162, 222, 69363, 6586, 309
332, 35, 3016, 2200, 222, 178669, 6758, 317
333, 36, 2965, 2189, 216, 69435, 6601, 316
334, 36, 3001, 2183, 218, 69119, 6582, 317
335, 38, 3262, 2209, 219, 69876, 6526, 308
336, 36, 2963, 2183, 222, 70163, 6544, 303
337, 36, 2984, 2174, 216, 140275, 6720, 312
338, 34, 3028, 2175, 214, 69532, 6584, 299
339, 33, 2965, 2181, 217, 114225, 6618, 299
340, 36, 2984, 2178, 220, 69014, 6619, 314
341, 36, 3048, 2171, 216, 123257, 6691, 297
342, 38, 2972, 2188, 218, 70011, 6618, 317
343, 34, 2987, 2153, 224, 69171, 6590, 299
344, 36, 3133, 2239, 222, 69859, 6748, 314
345, 36, 3016, 2152, 218, 69095, 6536, 318
346, 34, 3000, 2198, 222, 124728, 6708, 306
347, 34, 3002, 2209, 216, 70589, 6580, 313
348, 35, 2979, 2175, 214, 121397, 6629, 317
349, 35, 3007, 2169, 222, 69312, 6744, 299
350, 36, 2956, 2186, 226, 114576, 6731, 313
351, 36, 3002, 2178, 220, 68950, 6584, 315
352, 37, 2961, 2175, 220, 69397, 6622, 299
353, 38, 3208, 2201, 217, 69190, 6586, 295
354, 39, 3028, 2186, 222, 69066, 6617, 297
355, 36, 2947, 2177, 222, 113459, 6578, 295
356, 38, 3046, 2199, 218, 68820, 6564, 303
357, 38, 2954, 2200, 218, 159895, 6614, 299
358, 35, 3024, 2190, 218, 68948, 6598, 300
359, 36, 2972, 2204, 220, 122265, 6617, 315
360, 39, 2989, 2203, 216, 69361, 6691, 299
361, 35, 2947, 2193, 225, 68970, 6721, 317
362, 35, 3237, 2232, 217, 69874, 6594, 311
363, 34, 2983, 2179, 220, 69165, 6576, 297
364, 40, 2966, 2176, 224, 121121, 6577, 306
365, 39, 2987, 2177, 222, 69278, 6558, 294
366, 35, 2995, 2187, 222, 115069, 6603, 311
367, 35, 2981, 2320, 216, 69036, 6635, 300
368, 38, 3034, 2189, 215, 120938, 6721, 303
369, 36, 2955, 2149, 220, 69155, 6576, 313
370, 36, 3119, 2172, 222, 68943, 6649, 319
371, 36, 3224, 2261, 222, 69582, 6726, 317
372, 39, 2985, 2161, 222, 68979, 6641, 300
373, 38, 2949, 2157, 219, 148415, 6594, 321
374, 39, 2969, 2175, 222, 69542, 6574, 321
375, 34, 3003, 2167, 224, 121884, 6663, 316
376, 38, 2983, 2151, 218, 69332, 6595, 300
377, 36, 3032, 2295, 214, 114354, 6596, 313
378, 36, 3000, 2207, 219, 69202, 6616, 315
379, 34, 3016, 2185, 225, 69170, 6531, 311
380, 34, 3389, 2241, 222, 70155, 6627, 313
381, 34, 3012, 2199, 220, 69316, 6621, 298
382, 35, 2997, 2169, 218, 461214, 9466, 323
383, 39, 4470, 2848, 238, 109442, 8607, 343
384, 39, 4325, 3072, 248, 172151, 9832, 380
385, 36, 4584, 2840, 256, 92144, 6784, 304
386, 36, 2943, 2185, 216, 119912, 6680, 300
387, 36, 3002, 2172, 218, 72768, 6627, 298
388, 36, 2991, 2213, 222, 74356, 6592, 301
389, 35, 3084, 2229, 224, 69798, 6540, 301
390, 34, 2951, 2173, 224, 69348, 6565, 302
391, 37, 2959, 2199, 222, 119271, 6568, 299
392, 38, 2967, 2177, 218, 70313, 6546, 300
393, 38, 2935, 2181, 220, 117411, 6593, 302
394, 35, 2939, 2124, 220, 69728, 6576, 302
395, 36, 3030, 2199, 222, 122236, 6647, 303
396, 38, 2935, 2157, 220, 69040, 6669, 324
397, 36, 2933, 2129, 219, 68827, 6572, 317
398, 36, 2980, 2190, 220, 69405, 6591, 298
399, 39, 3030, 2154, 224, 69105, 6515, 299
400, 36, 2988, 2170, 220, 114112, 6598, 302
401, 36, 2921, 2195, 222, 69001, 6581, 300
402, 38, 2973, 2175, 218, 187186, 6733, 301
403, 34, 2970, 2162, 218, 69084, 6587, 300
404, 39, 2975, 2124, 218, 116193, 6633, 300
405, 37, 2933, 2150, 222, 69260, 6606, 301
406, 35, 3015, 2189, 222, 68798, 6562, 301
407, 34, 3099, 2211, 222, 69112, 6556, 295
408, 38, 2967, 2175, 220, 69349, 6479, 295
409, 34, 2953, 2165, 218, 123731, 6586, 295
410, 34, 2973, 2167, 224, 69117, 6592, 302
411, 33, 2957, 2162, 222, 116990, 6649, 301
412, 38, 2934, 2168, 222, 68907, 6572, 305
413, 33, 2965, 2199, 216, 119860, 7135, 301
414, 38, 3066, 2191, 224, 69100, 6583, 298
415, 38, 2974, 2168, 214, 68750, 6626, 311
416, 39, 3096, 2217, 218, 69314, 6611, 302
417, 35, 3013, 2155, 218, 68775, 6536, 303
418, 39, 2973, 2169, 221, 118994, 6660, 295
419, 35, 3038, 2172, 216, 68481, 6534, 299
420, 32, 2952, 2166, 218, 175365, 6695, 297
421, 38, 3008, 2144, 216, 68702, 6644, 305
422, 34, 2979, 2177, 220, 146058, 6617, 298
423, 34, 3038, 2177, 226, 68856, 6577, 302
424, 36, 2937, 2199, 218, 68524, 6606, 303
425, 38, 3117, 2203, 219, 69073, 6602, 299
426, 38, 3012, 2144, 220, 68286, 6630, 299
427, 34, 2961, 2128, 218, 162778, 6642, 301
428, 36, 2977, 2173, 220, 68796, 6534, 294
429, 34, 3028, 2177, 226, 122275, 6586, 301
