30,0.01228617,0.01210677,0.01204620
30,0.01237683,0.01196337,0.01200387
30,0.01220904,0.01186741,0.01199813
30,0.01226052,0.01193232,0.01195943
30,0.01221084,0.01212693,0.01206379
30,0.01248038,0.01197963,0.01196066
30,0.01209504,0.01204463,0.01203210
30,0.01219160,0.01206085,0.01215541
30,0.01223403,0.01194157,0.01196043
30,0.01225126,0.01193900,0.01210035
30,0.01279515,0.01261564,0.01224089
30,0.01233743,0.01201480,0.01210670
30,0.01217895,0.01218029,0.01207633
30,0.01242489,0.01219699,0.01193603
30,0.01212520,0.01199636,0.01191633
30,0.01218437,0.01204126,0.01216849
30,0.01220277,0.01201511,0.01181702
30,0.01214981,0.01188623,0.01185260
30,0.01230613,0.01201277,0.01183753
30,0.01213531,0.01182147,0.01180164
30,0.01205673,0.01191739,0.01188441
30,0.01221065,0.01200959,0.01188742
30,0.01206009,0.01186815,0.01188746
30,0.01217297,0.01195484,0.01201942
30,0.01225439,0.01191301,0.01217889
30,0.01219725,0.01197522,0.01196257
30,0.01215674,0.01200010,0.01208038
30,0.01228319,0.01181818,0.01175519
30,0.01200622,0.01177755,0.01176941
30,0.01198102,0.01182980,0.01182460
30,0.01208209,0.01200305,0.01188774
30,0.01206991,0.01182079,0.01193988
30,0.01225228,0.01198530,0.01195536
30,0.01206071,0.01191121,0.01235262
30,0.01231236,0.01186855,0.01196908
30,0.01239576,0.01196870,0.01182495
30,0.01230739,0.01190668,0.01179343
30,0.01201631,0.01177742,0.01219429
30,0.01235076,0.01199964,0.01195227
30,0.01218700,0.01186330,0.01189774
30,0.01231203,0.01207705,0.01199787
30,0.01205921,0.01203884,0.01187367
30,0.01213848,0.01186332,0.01181854
30,0.01229912,0.01211796,0.01197577
30,0.01216901,0.01197557,0.01202242
30,0.01224691,0.01177770,0.01210523
30,0.01219448,0.01206400,0.01202039
30,0.01213043,0.01196182,0.01192671
30,0.01213857,0.01203228,0.01199638
30,0.01231387,0.01183761,0.01192176
30,0.01213594,0.01192321,0.01197186
30,0.01222353,0.01205525,0.01198366
30,0.01229606,0.01191146,0.01177310
30,0.01199171,0.01177750,0.01176884
30,0.01202117,0.01185350,0.01176893
30,0.01200501,0.01177264,0.01177867
30,0.01200034,0.01178584,0.01179452
30,0.01202996,0.01180784,0.01179598
30,0.01203127,0.01179262,0.01182141
30,0.01199049,0.01177631,0.01180274
30,0.01218461,0.01178351,0.01185148
30,0.01200094,0.01175069,0.01178413
30,0.01198761,0.01178377,0.01178359
30,0.01200597,0.01176338,0.01175200
30,0.01200689,0.01177547,0.01180852
30,0.01200581,0.01181500,0.01182246
30,0.01203876,0.01178766,0.01177734
30,0.01204458,0.01175267,0.01178335
30,0.01199596,0.01178952,0.01180980
30,0.01203109,0.01175772,0.01175121
30,0.01200510,0.01175322,0.01175656
30,0.01203089,0.01181032,0.01177581
30,0.01201070,0.01175867,0.01178102
30,0.01206204,0.01177879,0.01183466
30,0.01200776,0.01181498,0.01178224
30,0.01201601,0.01175663,0.01174688
30,0.01204049,0.01176411,0.01174995
30,0.01202461,0.01177823,0.01175897
30,0.01198922,0.01175859,0.01177968
30,0.01204068,0.01181522,0.01207543
30,0.01214288,0.01179870,0.01175810
30,0.01198552,0.01176691,0.01175833
30,0.01198169,0.01181020,0.01180228
30,0.01200381,0.01175146,0.01178970
30,0.01198444,0.01176380,0.01176271
30,0.01313358,0.01522398,0.01906778
30,0.01490513,0.01175923,0.01174539
30,0.01201599,0.01180451,0.01200351
30,0.01220052,0.01198478,0.01190106
30,0.01212848,0.01185138,0.01195644
30,0.01231216,0.01194793,0.01206826
30,0.01219269,0.01196678,0.01199523
30,0.01220260,0.01194143,0.01194654
30,0.01253762,0.01237335,0.01226692
30,0.01244012,0.01203819,0.01192776
30,0.01209849,0.01191883,0.01197878
30,0.01219781,0.01193292,0.01181556
30,0.01210949,0.01181474,0.01215358
30,0.01223434,0.01192023,0.01188884
30,0.01213514,0.01186121,0.01188414
30,0.01230232,0.01206257,0.01192927
30,0.01213256,0.01186099,0.01199243
30,0.01212003,0.01181325,0.01180641
30,0.01207250,0.01191747,0.01199322
30,0.01236967,0.01199650,0.01193374
30,0.01207241,0.01178930,0.01174852
30,0.01210899,0.01177806,0.01186032
30,0.01221262,0.01193122,0.01183275
30,0.01206365,0.01176233,0.01179075
30,0.01205530,0.01178904,0.01185379
30,0.01220685,0.01188312,0.01180822
30,0.01206815,0.01183247,0.01185890
30,0.01210054,0.01188276,0.01185471
30,0.01229890,0.01209329,0.01192850
30,0.01201854,0.01175803,0.01175140
30,0.01208298,0.01183955,0.01190417
30,0.01217871,0.01180242,0.01193333
30,0.01205559,0.01185594,0.01177888
30,0.01212234,0.01189756,0.01188876
30,0.01204138,0.01203381,0.01201526
30,0.01215792,0.01182475,0.01183951
30,0.01226526,0.01192949,0.01176328
30,0.01203614,0.01180854,0.01178458
30,0.01199842,0.01178647,0.01194525
30,0.01213902,0.01185800,0.01183931
30,0.01201543,0.01181336,0.01180357
30,0.01205664,0.01183909,0.01196296
30,0.01214088,0.01179219,0.01190561
30,0.01197973,0.01181605,0.01175775
30,0.01212467,0.01183852,0.01212566
30,0.01225069,0.01188989,0.01175444
30,0.01206223,0.01183736,0.01182955
30,0.01203925,0.01201673,0.01182646
