15,0.00003923,0.00001108,0.00001088
15,0.00003656,0.00001077,0.00001074
15,0.00003558,0.00001074,0.00001074
15,0.00003541,0.00001074,0.00001077
15,0.00003532,0.00001073,0.00001076
15,0.00003531,0.00001074,0.00001076
15,0.00003523,0.00001075,0.00001075
15,0.00003525,0.00001072,0.00001076
15,0.00003523,0.00001074,0.00001074
15,0.00003527,0.00001074,0.00001075
15,0.00003532,0.00001074,0.00001076
15,0.00003536,0.00001072,0.00001075
15,0.00003533,0.00001072,0.00001074
15,0.00003526,0.00001074,0.00001075
15,0.00003525,0.00001072,0.00001077
15,0.00003516,0.00001072,0.00001074
15,0.00003532,0.00001072,0.00001077
15,0.00003508,0.00001075,0.00001080
15,0.00003524,0.00001074,0.00001075
15,0.00003527,0.00001074,0.00001077
15,0.00003541,0.00001075,0.00001077
15,0.00003528,0.00001072,0.00001076
15,0.00003520,0.00001074,0.00001075
15,0.00003507,0.00001073,0.00001080
15,0.00003522,0.00001072,0.00001078
15,0.00003527,0.00001072,0.00001079
15,0.00003529,0.00001073,0.00001075
15,0.00003519,0.00001072,0.00001075
15,0.00003519,0.00001074,0.00001075
15,0.00003512,0.00001074,0.00001075
15,0.00003516,0.00001074,0.00001078
15,0.00003520,0.00001074,0.00001079
15,0.00003547,0.00001080,0.00001074
15,0.00003519,0.00001072,0.00001074
15,0.00003544,0.00001074,0.00001079
15,0.00003522,0.00001073,0.00001075
15,0.00003520,0.00001073,0.00001074
15,0.00003519,0.00001072,0.00001077
15,0.00003531,0.00001073,0.00001075
15,0.00003541,0.00001072,0.00001075
15,0.00003541,0.00001073,0.00001076
15,0.00003523,0.00001075,0.00001073
15,0.00003519,0.00001072,0.00001076
15,0.00003533,0.00001072,0.00001075
15,0.00003541,0.00001074,0.00001076
15,0.00003526,0.00001074,0.00001079
15,0.00003524,0.00001073,0.00001079
15,0.00003522,0.00001076,0.00001074
15,0.00004463,0.00001077,0.00001078
15,0.00003635,0.00001074,0.00001081
15,0.00003536,0.00001080,0.00001074
15,0.00003505,0.00001072,0.00001075
15,0.00003515,0.00001072,0.00001075
15,0.00003505,0.00001072,0.00001075
15,0.00003546,0.00001073,0.00001074
15,0.00003526,0.00001080,0.00001074
15,0.00003526,0.00001072,0.00001075
15,0.00003510,0.00001073,0.00001075
15,0.00003535,0.00001080,0.00001075
15,0.00003520,0.00001073,0.00001076
15,0.00003515,0.00001072,0.00001076
15,0.00003535,0.00001080,0.00001074
15,0.00003522,0.00001073,0.00001076
15,0.00003526,0.00001073,0.00001079
15,0.00003519,0.00001073,0.00001075
15,0.00003515,0.00001073,0.00001079
15,0.00003519,0.00001072,0.00001077
15,0.00003509,0.00001080,0.00001074
15,0.00003507,0.00001072,0.00001074
15,0.00003516,0.00001073,0.00001077
15,0.00003524,0.00001072,0.00001077
15,0.00003515,0.00001074,0.00001075
15,0.00003534,0.00001080,0.00001074
15,0.00003520,0.00001076,0.00001076
15,0.00003515,0.00001080,0.00001075
15,0.00003527,0.00001072,0.00001080
15,0.00003517,0.00001072,0.00001074
15,0.00003529,0.00001080,0.00001074
15,0.00003520,0.00001072,0.00001075
15,0.00003518,0.00001080,0.00001075
15,0.00003511,0.00001073,0.00001075
15,0.00003533,0.00001073,0.00001075
15,0.00003516,0.00001074,0.00001077
15,0.00003519,0.00001072,0.00001075
15,0.00003545,0.00001080,0.00001074
15,0.00003524,0.00001072,0.00001080
15,0.00003533,0.00001073,0.00001079
15,0.00003536,0.00001080,0.00001074
15,0.00003533,0.00001073,0.00001075
15,0.00003505,0.00001071,0.00001075
15,0.00003520,0.00001073,0.00001079
15,0.00003517,0.00001080,0.00001079
15,0.00003515,0.00001072,0.00001075
15,0.00003531,0.00001074,0.00001075
15,0.00003531,0.00001073,0.00001074
15,0.00003522,0.00001072,0.00001075
15,0.00003528,0.00001080,0.00001074
15,0.00003524,0.00001072,0.00001075
15,0.00003533,0.00001072,0.00001077
15,0.00003509,0.00001073,0.00001075
15,0.00003521,0.00001072,0.00001075
15,0.00003513,0.00001073,0.00001075
15,0.00003536,0.00001072,0.00001075
15,0.00003534,0.00001072,0.00001075
15,0.00003519,0.00001075,0.00001080
15,0.00003534,0.00001074,0.00001075
15,0.00003516,0.00001080,0.00001074
15,0.00003527,0.00001072,0.00001076
15,0.00003535,0.00001074,0.00001076
15,0.00003520,0.00001072,0.00001077
15,0.00003527,0.00001073,0.00001076
15,0.00003536,0.00001072,0.00001075
15,0.00003516,0.00001080,0.00001074
15,0.00003532,0.00001074,0.00001076
15,0.00004213,0.00001072,0.00001080
15,0.00003568,0.00001074,0.00001076
15,0.00003518,0.00001074,0.00001080
15,0.00003553,0.00001074,0.00001074
15,0.00003519,0.00001074,0.00001075
