n,latency,throughput,is_vm
0,0.000410624,2435.3179551122194,false
0,0.001723043,580.3685688633424,false
0,0.041078003,24.343929280106433,false
0,0.000147161,6795.278640400649,false
0,0.000072613,13771.638687287399,false
0,0.000047951,20854.622427060956,false
0,0.000052573,19021.170562836436,false
0,0.000048227,20735.272772513323,false
0,0.000051802,19304.27396625613,false
0,0.00004885,20470.829068577277,false
0,0.000082245,12158.793847650313,false
0,0.000051374,19465.099077354305,false
0,0.018201931,54.93922595355404,false
0,0.000050653,19742.16729512566,false
0,0.000103092,9700.073720560276,false
0,0.000045357,22047.31353484578,false
0,0.000042721,23407.691767514807,false
0,0.000041672,23996.928393165676,false
0,0.000023412,42713.138561421496,false
0,0.000039696,25191.455058444175,false
0,0.000029239,34200.89606347687,false
0,0.000021005,47607.71244941681,false
0,0.000036897,27102.47445591782,false
0,0.000031763,31483.172244435347,false
0,0.000017876,55940.92638174089,false
0,0.000044855,22294.058633374203,false
0,0.0000193,51813.47150259067,false
0,0.000024944,40089.801154586276,false
0,0.000042353,23611.07831794678,false
0,0.000046222,21634.719397689412,false
0,0.00003712,26939.655172413797,false
0,0.000036871,27121.586070353394,false
0,0.000038383,26053.200635698093,false
0,0.000046095,21694.326933506887,false
0,0.000040755,24536.8666421298,false
0,0.000036957,27058.473360932978,false
0,0.000038748,25807.783627542067,false
0,0.000036601,27321.65787820005,false
0,0.000046144,21671.28987517337,false
0,0.000039491,25322.22531716087,false
0,0.000047718,20956.4524917222,false
0,0.000044676,22383.382576775002,false
0,0.000031955,31294.007197621653,false
0,0.000033459,29887.324785558445,false
0,0.000035031,28546.144843138936,false
0,0.000018033,55453.89009038984,false
0,0.018476446,54.122962825209996,false
0,0.000126925,7878.668505022651,false
0,0.000044535,22454.249466711575,false
0,0.000041707,23976.79046682811,false
0,0.000042198,23697.805583202997,false
0,0.000039761,25150.272880460754,false
0,0.000044431,22506.808309513628,false
0,0.000067584,14796.401515151516,false
0,0.000044219,22614.71313236392,false
0,0.000039043,25612.78590272264,false
0,0.000037941,26356.711736643734,false
0,0.000034773,28757.944382135564,false
0,0.000044086,22682.937894116047,false
0,0.000058524,17087.0070398469,false
0,0.00004042,24740.22761009401,false
0,0.000035768,27957.951241333034,false
0,0.00004845,20639.83488132095,false
0,0.000038903,25704.958486492047,false
0,0.000053089,18836.29377083765,false
0,0.000025738,38853.05773564379,false
0,0.000039791,25131.311100500112,false
0,0.000042209,23691.62974721031,false
0,0.000042529,23513.3673493381,false
0,0.000015833,63159.224404724315,false
0,0.000027431,36455.10553753053,false
0,0.000033768,29613.835583984837,false
0,0.000039599,25253.162958660574,false
0,0.000037039,26998.56907583898,false
0,0.000041066,24351.044659815903,false
0,0.000043678,22894.821191446496,false
0,0.000036477,27414.53518655591,false
0,0.018207463,54.92253368852102,false
0,0.000139379,7174.681982221138,false
0,0.000056811,17602.22492123004,false
0,0.000058243,17169.445255223804,false
0,0.000044684,22379.37516784531,false
0,0.000047276,21152.381758185973,false
0,0.000041374,24169.768453618213,false
0,0.000046311,21593.142018095055,false
0,0.000043737,22863.93671262318,false
0,0.000031086,32168.821977739175,false
0,0.000016597,60251.85274447189,false
0,0.000041872,23882.307986243788,false
0,0.000037477,26683.032259786003,false
0,0.000039556,25280.614824552533,false
0,0.000018682,53527.45958676802,false
0,0.00003816,26205.45073375262,false
0,0.000039813,25117.42395699897,false
0,0.000039048,25609.506248719525,false
0,0.00004157,24055.809477988936,false
0,0.000030183,33131.23281317298,false
0,0.000051761,19319.564923397924,false
0,0.000035842,27900.228781876012,false
0,0.000042682,23429.080174312356,false
