# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
125, 63, 105, 3507, 210, 13734, 231, 210
126, 63, 105, 3612, 210, 14637, 231, 189
127, 42, 126, 3507, 210, 13713, 210, 210
128, 63, 105, 3507, 210, 13692, 231, 210
129, 63, 105, 3486, 210, 13734, 231, 210
130, 42, 126, 3507, 210, 13860, 210, 210
131, 63, 105, 3528, 189, 13692, 231, 210
132, 63, 105, 3507, 210, 13713, 210, 210
133, 63, 105, 3507, 210, 13713, 231, 210
134, 63, 105, 3528, 189, 13755, 231, 189
135, 42, 126, 3528, 210, 14595, 210, 210
136, 63, 105, 3507, 210, 13713, 210, 210
137, 63, 105, 3507, 210, 13713, 210, 210
138, 42, 126, 3507, 189, 13755, 210, 210
139, 63, 105, 3486, 210, 13734, 210, 210
140, 63, 105, 3675, 210, 14133, 210, 210
141, 63, 105, 3528, 189, 13692, 231, 210
142, 42, 126, 3486, 210, 13713, 231, 189
143, 63, 105, 3486, 210, 13713, 210, 210
144, 63, 105, 3528, 210, 14007, 231, 210
145, 42, 126, 3528, 210, 13692, 231, 189
146, 63, 105, 3486, 210, 13734, 210, 210
147, 42, 126, 3486, 210, 13734, 231, 189
148, 63, 105, 3528, 189, 13755, 210, 210
149, 63, 105, 3675, 189, 14448, 210, 210
150, 63, 105, 3507, 210, 13734, 210, 210
151, 42, 126, 3507, 189, 13692, 231, 189
152, 63, 105, 3507, 210, 13734, 210, 210
153, 42, 126, 3507, 210, 13860, 231, 189
154, 63, 105, 3507, 189, 13713, 210, 210
155, 63, 105, 3507, 210, 13713, 210, 210
156, 63, 105, 3528, 210, 13776, 231, 210
157, 63, 105, 3507, 210, 13734, 231, 189
158, 63, 105, 3549, 189, 14784, 231, 189
159, 42, 126, 3507, 210, 13713, 210, 210
160, 63, 105, 3507, 210, 13713, 231, 189
161, 63, 105, 3549, 210, 13734, 231, 210
162, 42, 126, 3507, 210, 13713, 231, 210
163, 63, 105, 3507, 189, 13776, 231, 210
164, 42, 126, 3465, 210, 13734, 210, 210
165, 42, 126, 3528, 189, 13713, 231, 210
166, 63, 105, 3486, 210, 13755, 231, 210
167, 63, 105, 3507, 189, 14385, 231, 210
168, 42, 126, 3549, 189, 13734, 231, 210
169, 63, 105, 3507, 189, 36372, 231, 210
170, 63, 105, 3507, 210, 14112, 231, 210
171, 42, 126, 3570, 210, 14427, 210, 210
172, 42, 126, 3507, 210, 13713, 231, 210
173, 42, 126, 3486, 210, 13713, 210, 210
174, 63, 105, 3507, 210, 13734, 210, 210
175, 63, 105, 3507, 210, 13755, 210, 210
176, 63, 105, 3654, 189, 14154, 210, 210
177, 42, 126, 3507, 210, 13713, 231, 189
178, 63, 105, 3486, 210, 13734, 210, 210
179, 42, 126, 3696, 210, 13713, 231, 210
180, 42, 126, 3528, 189, 14175, 210, 210
181, 42, 126, 3486, 210, 13713, 210, 210
182, 42, 126, 3486, 210, 13734, 231, 189
183, 63, 105, 3528, 210, 13713, 231, 189
184, 63, 105, 3528, 189, 13734, 210, 210
185, 63, 105, 3549, 210, 14637, 231, 189
186, 63, 105, 3507, 210, 13692, 231, 210
187, 42, 126, 3486, 189, 13734, 231, 210
188, 63, 105, 3507, 210, 13755, 210, 210
189, 63, 105, 3507, 210, 14091, 210, 210
190, 42, 126, 3507, 189, 13755, 210, 210
191, 42, 126, 3507, 189, 13755, 210, 210
192, 63, 105, 3507, 210, 13692, 210, 210
193, 42, 126, 3507, 210, 13692, 231, 210
194, 63, 105, 3528, 189, 14532, 231, 210
195, 42, 126, 3486, 210, 13713, 231, 189
196, 42, 126, 3507, 210, 13713, 231, 210
197, 63, 105, 3507, 210, 13671, 231, 210
198, 42, 126, 3486, 210, 13839, 210, 210
199, 63, 105, 3780, 210, 14091, 231, 189
200, 63, 105, 3507, 210, 13755, 231, 189
201, 42, 126, 3507, 210, 13776, 231, 189
202, 63, 105, 3507, 210, 13713, 231, 210
203, 63, 105, 3675, 210, 13839, 231, 189
204, 42, 126, 3507, 189, 13755, 210, 210
205, 63, 105, 3486, 210, 13755, 210, 210
206, 42, 126, 3507, 210, 13755, 231, 189
207, 42, 126, 3486, 210, 14364, 210, 210
208, 63, 105, 3507, 189, 13734, 231, 210
209, 63, 105, 3507, 210, 13734, 210, 210
210, 63, 105, 3507, 210, 13692, 231, 210
211, 42, 126, 3528, 210, 13755, 210, 210
212, 42, 126, 3612, 210, 14490, 231, 210
213, 42, 126, 3507, 189, 13713, 231, 189
214, 63, 105, 3486, 210, 13776, 210, 210
215, 63, 105, 3507, 210, 13797, 231, 210
216, 42, 126, 3507, 210, 13776, 231, 210
217, 42, 126, 3507, 189, 13734, 231, 189
218, 63, 105, 3507, 210, 13713, 231, 189
219, 63, 105, 3507, 210, 13734, 231, 210
220, 63, 105, 3507, 210, 13713, 231, 189
221, 42, 126, 3528, 210, 14280, 231, 189
222, 42, 126, 3486, 210, 13734, 231, 189
223, 63, 105, 3486, 210, 13713, 231, 210
224, 63, 105, 3486, 210, 13734, 210, 210
225, 42, 126, 3486, 210, 13692, 231, 210
226, 63, 105, 3507, 210, 13671, 210, 210
227, 42, 126, 3507, 189, 13818, 210, 210
228, 63, 105, 3507, 189, 14028, 231, 210
229, 63, 105, 3507, 210, 14406, 210, 210
230, 63, 105, 3486, 210, 13755, 210, 210
231, 63, 105, 3486, 210, 13734, 231, 210
232, 42, 126, 3465, 210, 13734, 210, 210
233, 63, 105, 3486, 210, 13776, 210, 210
234, 42, 126, 3507, 189, 14406, 231, 210
