n,latency,throughput,is_vm
15,0.019206408,102726.13182017168,false
15,0.020241155,97474.67474064598,false
15,0.038363175,51429.52844752813,false
15,0.019763201,99832.00595895371,false
15,0.019775434,99770.25030145988,false
15,0.019376879,101822.38326409532,false
15,0.019571815,100808.22856745785,false
15,0.039752247,49632.41448967652,false
15,0.038792521,50860.319183690066,false
15,0.020223028,97562.04659361595,false
15,0.058515154,33717.761385366946,false
15,0.078701147,25069.52027014295,false
15,0.060599247,32558.16033489657,false
15,0.018487228,106722.32743600068,false
15,0.178898115,11028.62375045148,false
15,0.239687774,8231.542089418379,false
15,0.019762566,99835.21370656017,false
15,0.019170776,102917.06501604317,false
15,0.040126085,49170.009982284595,false
15,0.038376898,51411.138023714164,false
15,0.019455991,101408.35283075532,false
15,0.299849976,6579.957171649065,false
15,0.059951888,32909.72254284969,false
15,0.059151107,33355.25064645029,false
15,0.079725724,24747.34503508554,false
15,0.059401411,33214.69922658908,false
15,0.039778486,49599.67556331832,false
15,0.15754001,12523.802683521475,false
15,0.159704032,12354.102619024672,false
15,0.000869099,2270167.1501175356,false
15,0.037897629,52061.304415640356,false
15,0.078455544,25147.999738552575,false
15,0.039393894,50083.90386591384,false
15,0.019871216,99289.34394352112,false
15,0.0386011,51112.533062529306,false
15,0.038690255,50994.753071542174,false
15,0.019301494,102220.06648811746,false
15,0.039431552,50036.072635436714,false
15,0.019544149,100950.92909903624,false
15,0.019986864,98714.8359042219,false
15,0.018791726,104993.0166074154,false
15,0.000635693,3103699.427239249,false
15,0.038945468,50660.580070574586,false
15,0.019367495,101871.71856763097,false
15,0.019157084,102990.62216358188,false
15,0.059239521,33305.46848952408,false
15,0.019793058,99681.41355418653,false
15,0.058312346,33835.030406768405,false
15,0.079456367,24831.23850855149,false
15,0.039053702,50520.17859920168,false
15,0.019249243,102497.53717587751,false
15,0.058514954,33717.87663030548,false
15,0.038736593,50933.751453051125,false
15,0.019847621,99407.37985675967,false
15,0.03921738,50309.327140160814,false
15,0.019636319,100477.08025114075,false
15,0.019739247,99953.15424139531,false
15,0.019204074,102738.61681641093,false
15,0.020701425,95307.44864182055,false
15,0.038241372,51593.337184659584,false
15,0.039568433,49862.980421792294,false
15,0.019662626,100342.65006108544,false
15,0.039224792,50299.82058285994,false
15,0.059697696,33049.8517061697,false
15,0.039348098,50142.19492896455,false
15,0.039123507,50430.039413388986,false
15,0.000867519,2274301.7732176473,false
15,0.039864511,49492.642716726165,false
15,0.039255466,50260.51658640353,false
15,0.0597409,33025.9503957925,false
15,0.01963829,100466.99585350863,false
15,0.019621823,100551.30963111838,false
15,0.078099508,25262.64313982618,false
15,0.019371272,101851.85567576565,false
15,0.01976181,99839.03296307373,false
15,0.019603101,100647.34145888449,false
15,0.019869215,99299.3432302182,false
15,0.019739699,99950.86551218436,false
15,0.039960365,49373.92338633544,false
15,0.020061933,98345.45853582503,false
15,0.030154807,65429.037566050414,false
15,0.019529044,101029.01094390488,false
15,0.019482685,101269.4092215729,false
15,0.019758311,99856.71346098358,false
15,0.020289822,97240.87278833693,false
15,0.038720481,50954.94552353314,false
15,0.039757829,49625.44609767299,false
15,0.038524192,51214.57187213687,false
15,0.019666344,100323.67988681578,false
15,0.019654025,100386.56204009103,false
15,0.019249949,102493.7780354639,false
15,0.039953693,49382.16850192046,false
15,0.039375947,50106.73140127906,false
15,0.019634012,100488.8863264421,false
15,0.019519214,101079.88979474276,false
15,0.040068541,49240.62495811864,false
15,0.019025143,103704.870969958,false
15,0.040153201,49136.80480916079,false
15,0.018939331,104174.74619351655,false
15,0.019752693,99885.11439933785,false
