n,latency,throughput,is_vm
0,0.008501183,4965.292604693194,true
0,0.000128673,4708.009265362234,true
0,0.000269451,3625.868395480718,true
0,0.000150883,125.52529196555284,true
0,0.000108817,4805.0125891329835,true
0,0.000106173,3951.9755925987397,true
0,0.000125756,2039.3471641858007,true
0,0.000114134,2136.2363360983354,true
0,0.000403164,8160.4674315744805,true
0,0.000101385,2966.7252100441447,true
0,0.000130587,3567.5934085144186,true
0,0.000147575,4412.848449545698,true
0,0.000130136,150.2665954803715,true
0,0.000097691,3637.315951812838,true
0,0.000095701,1531.8979449589067,true
0,0.00010672,3350.3980272856415,true
0,0.000115108,4840.5990725412175,true
0,0.000133098,4400.7498877808775,true
0,0.000104843,4088.641753209584,true
0,0.000100504,3009.7455561106867,true
0,0.000103113,4785.833931562574,true
0,0.000117248,4647.185664361663,true
0,0.000128651,2395.5308975575167,true
0,0.000143881,2657.355293717481,true
0,0.00016849,5684.402000909504,true
0,0.000142565,5016.630128877227,true
0,0.000134554,4887.1555777106605,true
0,0.000133981,4659.919103804358,true
0,0.000144798,2830.672029846606,true
0,0.000116661,5004.378831477543,true
0,0.000210262,6894.792363327979,true
0,0.000239557,2544.8077016060283,true
0,0.000119623,5777.174384008781,true
0,0.000118761,3483.2282559476125,true
0,0.000114105,6360.918516633802,true
0,0.000137672,4340.84299170899,true
0,0.000102366,3693.4987035819554,true
0,0.000116232,4817.721506790578,true
0,0.000122412,2870.535957768675,true
0,0.000169274,7168.818507021858,true
0,0.000233674,5081.765608643067,true
0,0.000266433,2886.552705565851,true
0,0.000086346,4768.103296189809,true
0,0.000150025,7244.224541983904,true
0,0.000100969,3156.914431834325,true
0,0.000115441,4072.8884110033155,true
0,0.000120573,2720.747879177028,true
0,0.000101516,3828.5425504219056,true
0,0.000150326,5924.907719562268,true
0,0.000236123,2719.1720664891955,true
0,0.000103166,3037.5840271681514,true
0,0.000163264,2219.3469349709153,true
0,0.000121569,5756.223917110376,true
0,0.000149075,2736.756833681814,true
0,0.000117829,3857.1615919277324,true
0,0.000102232,4677.9029896478005,true
0,0.000131921,2668.05405477515,true
0,0.000127161,4329.622846553837,true
0,0.000120035,4923.052686509851,true
0,0.000113039,5288.962464233391,true
0,0.000110342,2664.6415390969532,true
0,0.000104341,2368.5120533578397,true
0,0.000085814,3769.7298234635527,true
0,0.000103425,4141.970169530839,true
0,0.000128163,2896.7874627038614,true
0,0.000102098,3918.602782991696,true
0,0.000128668,5082.747123165128,true
0,0.000134752,5599.229546014469,true
0,0.000121165,6439.854974465975,true
0,0.000087049,5169.641795519989,true
0,0.000077398,2245.8283737956745,true
0,0.000087929,3890.1121130310976,true
0,0.000165366,3117.5957101883027,true
0,0.000108312,2222.311114666809,true
0,0.000124723,2575.0962442221276,true
0,0.000144274,4644.228849020764,true
0,0.000107547,2764.477569029005,true
0,0.00010292,2840.3765203115327,true
0,0.000118999,2536.107835305157,true
0,0.000132217,7529.610192080356,true
0,0.000148386,2759.587496860969,true
0,0.000137811,3465.3396725947077,true
0,0.000134386,4493.5136130994915,true
0,0.000152721,4348.82820823929,true
0,0.000313668,2695.0763649888017,true
0,0.00012076,2526.6753752744603,true
0,0.000110568,4348.809296014751,true
0,0.000165012,4523.67919876594,true
0,0.00011051,5331.911490269262,true
0,0.000421122,5160.065223224421,true
0,0.000080838,5189.252021213662,true
0,0.000087368,3601.3454626648518,true
0,0.00017375,6746.8643947725295,true
0,0.000112215,6175.164722518974,true
0,0.000143919,7765.964882306802,true
0,0.00011229,2488.001612225045,true
0,0.000191269,3388.6014225348767,true
0,0.000110442,5088.69597077053,true
0,0.000122951,5962.104861500304,true
0,0.000164968,10288.277536574828,true
