n,latency,throughput,is_vm
0,0.000201398,4965.292604693194,false
0,0.000212404,4708.009265362234,false
0,0.000275796,3625.868395480718,false
0,0.007966522,125.52529196555284,false
0,0.000208116,4805.0125891329835,false
0,0.000253038,3951.9755925987397,false
0,0.000490353,2039.3471641858007,false
0,0.000468113,2136.2363360983354,false
0,0.000122542,8160.4674315744805,false
0,0.000337072,2966.7252100441447,false
0,0.000280301,3567.5934085144186,false
0,0.000226611,4412.848449545698,false
0,0.006654839,150.2665954803715,false
0,0.000274928,3637.315951812838,false
0,0.000652785,1531.8979449589067,false
0,0.000298472,3350.3980272856415,false
0,0.000206586,4840.5990725412175,false
0,0.000227234,4400.7498877808775,false
0,0.00024458,4088.641753209584,false
0,0.000332254,3009.7455561106867,false
0,0.00020895,4785.833931562574,false
0,0.000215184,4647.185664361663,false
0,0.000417444,2395.5308975575167,false
0,0.000376314,2657.355293717481,false
0,0.00017592,5684.402000909504,false
0,0.000199337,5016.630128877227,false
0,0.000204618,4887.1555777106605,false
0,0.000214596,4659.919103804358,false
0,0.000353273,2830.672029846606,false
0,0.000199825,5004.378831477543,false
0,0.000145037,6894.792363327979,false
0,0.000392957,2544.8077016060283,false
0,0.000173095,5777.174384008781,false
0,0.00028709,3483.2282559476125,false
0,0.00015721,6360.918516633802,false
0,0.00023037,4340.84299170899,false
0,0.000270746,3693.4987035819554,false
0,0.000207567,4817.721506790578,false
0,0.000348367,2870.535957768675,false
0,0.000139493,7168.818507021858,false
0,0.000196782,5081.765608643067,false
0,0.000346434,2886.552705565851,false
0,0.000209727,4768.103296189809,false
0,0.000138041,7244.224541983904,false
0,0.000316765,3156.914431834325,false
0,0.000245526,4072.8884110033155,false
0,0.000367546,2720.747879177028,false
0,0.000261196,3828.5425504219056,false
0,0.000168779,5924.907719562268,false
0,0.000367759,2719.1720664891955,false
0,0.000329209,3037.5840271681514,false
0,0.000450583,2219.3469349709153,false
0,0.000173725,5756.223917110376,false
0,0.000365396,2736.756833681814,false
0,0.000259258,3857.1615919277324,false
0,0.000213771,4677.9029896478005,false
0,0.000374805,2668.05405477515,false
0,0.000230967,4329.622846553837,false
0,0.000203126,4923.052686509851,false
0,0.000189073,5288.962464233391,false
0,0.000375285,2664.6415390969532,false
0,0.000422206,2368.5120533578397,false
0,0.000265271,3769.7298234635527,false
0,0.000241431,4141.970169530839,false
0,0.00034521,2896.7874627038614,false
0,0.000255193,3918.602782991696,false
0,0.000196744,5082.747123165128,false
0,0.000178596,5599.229546014469,false
0,0.000155283,6439.854974465975,false
0,0.000193437,5169.641795519989,false
0,0.00044527,2245.8283737956745,false
0,0.000257062,3890.1121130310976,false
0,0.00032076,3117.5957101883027,false
0,0.000449982,2222.311114666809,false
0,0.000388335,2575.0962442221276,false
0,0.000215321,4644.228849020764,false
0,0.000361732,2764.477569029005,false
0,0.000352066,2840.3765203115327,false
0,0.000394305,2536.107835305157,false
0,0.000132809,7529.610192080356,false
0,0.000362373,2759.587496860969,false
0,0.000288572,3465.3396725947077,false
0,0.000222543,4493.5136130994915,false
0,0.000229947,4348.82820823929,false
0,0.000371047,2695.0763649888017,false
0,0.000395777,2526.6753752744603,false
0,0.000229948,4348.809296014751,false
0,0.000221059,4523.67919876594,false
0,0.00018755,5331.911490269262,false
0,0.000193796,5160.065223224421,false
0,0.000192706,5189.252021213662,false
0,0.000277674,3601.3454626648518,false
0,0.000148217,6746.8643947725295,false
0,0.000161939,6175.164722518974,false
0,0.000128767,7765.964882306802,false
0,0.000401929,2488.001612225045,false
0,0.000295107,3388.6014225348767,false
0,0.000196514,5088.69597077053,false
0,0.000167726,5962.104861500304,false
0,0.000097198,10288.277536574828,false
