n,latency,throughput,is_vm
0,0.000150342,3450.536558434837,true
0,0.000083793,9060.18682105225,true
0,0.000050513,9854.838232830409,true
0,0.000059663,13100.32226792779,true
0,0.000066332,16169.455897809039,true
0,0.000052805,7758.553805570642,true
0,0.000062254,14123.89480523149,true
0,0.00005356,13095.004255876382,true
0,0.000056865,13333.688898370623,true
0,0.000057541,14497.1658040853,true
0,0.00004284,11554.015020219525,true
0,0.000047127,12017.49747632553,true
0,0.000055125,11767.197759525547,true
0,0.000064597,16152.47940558876,true
0,0.000048551,11068.068622025456,true
0,0.000055435,13738.905833539417,true
0,0.000054345,11710.973181871414,true
0,0.000064778,14369.67423948499,true
0,0.000052466,11102.352588513506,true
0,0.000063743,13366.482209212178,true
0,0.000049473,11992.133160646617,true
0,0.00005131,9999.60001599936,true
0,0.000044783,13399.437223636609,true
0,0.000042743,12322.251521798062,true
0,0.000054461,12389.731390623452,true
0,0.000056021,11726.35380754708,true
0,0.000049771,10642.260416112382,true
0,0.000049347,10460.798158899524,true
0,0.000056189,10623.944245540599,true
0,0.000065111,10280.133641737342,true
0,0.00005552,11020.376676474802,true
0,0.000057119,13950.503613180437,true
0,0.000047057,10974.900402778845,true
0,0.000052452,11659.903922391679,true
0,0.000054656,15614.50900176444,true
0,0.000059815,12196.460587137613,true
0,0.000053007,13789.489650988016,true
0,0.000051501,15354.143315573707,true
0,0.000057631,18958.064760749225,true
0,0.000038069,14349.261013057827,true
0,0.000054986,10142.707900155185,true
0,0.000061995,19462.068428632596,true
0,0.000050777,13150.97317201473,true
0,0.000070029,12307.389356569684,true
0,0.000053166,18166.624277876683,true
0,0.000060509,15527.226992531403,true
0,0.000054432,15130.19533082172,true
0,0.000052409,10391.013851221463,true
0,0.000051375,12261.212879178009,true
0,0.000047382,11788.282447247437,true
0,0.000050338,11583.727180057454,true
0,0.000048077,19487.47929455325,true
0,0.000051369,12218.665233009948,true
0,0.000046913,15379.173523214862,true
0,0.000047672,12001.92030724916,true
0,0.000047619,9756.28792756932,true
0,0.000055264,15601.110799088896,true
0,0.000060008,13208.992682218055,true
0,0.000049801,12511.886291977378,true
0,0.000046013,11674.605398337537,true
0,0.000044162,14564.308705087313,true
0,0.000056922,12050.225339213845,true
0,0.000051759,11554.415519890927,true
0,0.000046924,10091.224671026075,true
0,0.00004218,13641.076008075517,true
0,0.00004972,15579.72143458075,true
0,0.000040895,14830.414213468983,true
0,0.000044089,12394.03103465371,true
0,0.000044252,12456.402590931739,true
0,0.000044814,14620.95182396374,true
0,0.000045159,12117.980659702867,true
0,0.000043593,10891.941052815022,true
0,0.000042139,12997.309556921717,true
0,0.000037224,13137.324452502004,true
0,0.000045042,14449.822989668377,true
0,0.000044807,11521.401002361887,true
0,0.000039833,13183.568000843747,true
0,0.000042606,19200.860198536895,true
0,0.000048285,17030.55281174427,true
0,0.000039962,13113.550231454163,true
0,0.000044713,15518.311607697082,true
0,0.000041323,12532.427656561353,true
0,0.00004275,13364.874437004664,true
0,0.000034201,16036.949130797359,true
0,0.00003804,14641.931563611872,true
0,0.000044944,14385.38444939941,true
0,0.000044254,17664.41151013054,true
0,0.000043774,12959.91498295771,true
0,0.000045772,11732.544906315628,true
0,0.000036552,13740.604861426,true
0,0.000040559,12258.8079535146,true
0,0.000037163,15555.72839698219,true
0,0.000036889,12851.983703684664,true
0,0.0000414,13937.282229965158,true
0,0.000040493,12856.940819501408,true
0,0.000041584,18783.57564145911,true
0,0.000039734,15170.363178494494,true
0,0.000038019,14025.835589155224,true
0,0.000041428,18437.258010988608,true
0,0.000039356,12436.728145559466,true
