n,latency,throughput,is_vm
0,0.00028981,3450.536558434837,false
0,0.000110373,9060.18682105225,false
0,0.000101473,9854.838232830409,false
0,0.000076334,13100.32226792779,false
0,0.000061845,16169.455897809039,false
0,0.00012889,7758.553805570642,false
0,0.000070802,14123.89480523149,false
0,0.000076365,13095.004255876382,false
0,0.000074998,13333.688898370623,false
0,0.000068979,14497.1658040853,false
0,0.00008655,11554.015020219525,false
0,0.000083212,12017.49747632553,false
0,0.000084982,11767.197759525547,false
0,0.00006191,16152.47940558876,false
0,0.00009035,11068.068622025456,false
0,0.000072786,13738.905833539417,false
0,0.00008539,11710.973181871414,false
0,0.000069591,14369.67423948499,false
0,0.000090071,11102.352588513506,false
0,0.000074814,13366.482209212178,false
0,0.000083388,11992.133160646617,false
0,0.000100004,9999.60001599936,false
0,0.00007463,13399.437223636609,false
0,0.000081154,12322.251521798062,false
0,0.000080712,12389.731390623452,false
0,0.000085278,11726.35380754708,false
0,0.000093965,10642.260416112382,false
0,0.000095595,10460.798158899524,false
0,0.000094127,10623.944245540599,false
0,0.000097275,10280.133641737342,false
0,0.000090741,11020.376676474802,false
0,0.000071682,13950.503613180437,false
0,0.000091117,10974.900402778845,false
0,0.000085764,11659.903922391679,false
0,0.000064043,15614.50900176444,false
0,0.000081991,12196.460587137613,false
0,0.000072519,13789.489650988016,false
0,0.000065129,15354.143315573707,false
0,0.000052748,18958.064760749225,false
0,0.00006969,14349.261013057827,false
0,0.000098593,10142.707900155185,false
0,0.000051382,19462.068428632596,false
0,0.00007604,13150.97317201473,false
0,0.000081252,12307.389356569684,false
0,0.000055046,18166.624277876683,false
0,0.000064403,15527.226992531403,false
0,0.000066093,15130.19533082172,false
0,0.000096237,10391.013851221463,false
0,0.000081558,12261.212879178009,false
0,0.00008483,11788.282447247437,false
0,0.000086328,11583.727180057454,false
0,0.000051315,19487.47929455325,false
0,0.000081842,12218.665233009948,false
0,0.000065023,15379.173523214862,false
0,0.00008332,12001.92030724916,false
0,0.000102498,9756.28792756932,false
0,0.000064098,15601.110799088896,false
0,0.000075706,13208.992682218055,false
0,0.000079924,12511.886291977378,false
0,0.000085656,11674.605398337537,false
0,0.000068661,14564.308705087313,false
0,0.000082986,12050.225339213845,false
0,0.000086547,11554.415519890927,false
0,0.000099096,10091.224671026075,false
0,0.000073308,13641.076008075517,false
0,0.000064186,15579.72143458075,false
0,0.000067429,14830.414213468983,false
0,0.000080684,12394.03103465371,false
0,0.00008028,12456.402590931739,false
0,0.000068395,14620.95182396374,false
0,0.000082522,12117.980659702867,false
0,0.000091811,10891.941052815022,false
0,0.000076939,12997.309556921717,false
0,0.000076119,13137.324452502004,false
0,0.000069205,14449.822989668377,false
0,0.000086795,11521.401002361887,false
0,0.000075852,13183.568000843747,false
0,0.000052081,19200.860198536895,false
0,0.000058718,17030.55281174427,false
0,0.000076257,13113.550231454163,false
0,0.00006444,15518.311607697082,false
0,0.000079793,12532.427656561353,false
0,0.000074823,13364.874437004664,false
0,0.000062356,16036.949130797359,false
0,0.000068297,14641.931563611872,false
0,0.000069515,14385.38444939941,false
0,0.000056611,17664.41151013054,false
0,0.000077161,12959.91498295771,false
0,0.000085233,11732.544906315628,false
0,0.000072777,13740.604861426,false
0,0.000081574,12258.8079535146,false
0,0.000064285,15555.72839698219,false
0,0.000077809,12851.983703684664,false
0,0.00007175,13937.282229965158,false
0,0.000077779,12856.940819501408,false
0,0.000053238,18783.57564145911,false
0,0.000065918,15170.363178494494,false
0,0.000071297,14025.835589155224,false
0,0.000054238,18437.258010988608,false
0,0.000080407,12436.728145559466,false
