n,latency,throughput,is_vm
10,0.000988752,179013.54434681294,false
10,0.000317555,557383.7602934925,false
10,0.000347151,509864.58342335175,false
10,0.000343668,515031.94943957543,false
10,0.00215891,81985.81691687008,false
10,0.000389768,454116.29482153483,false
10,0.000382187,463124.0727706594,false
10,0.000538314,328804.3781138889,false
10,0.000466555,379376.49366098316,false
10,0.000449729,393570.35014419793,false
10,0.000422502,418932.9281281509,false
10,0.000432899,408871.35336417967,false
10,0.000433601,408209.3906609994,false
10,0.000386036,458506.46053735923,false
10,0.000378343,467829.45633988205,false
10,0.000489941,361267.9894109699,false
10,0.000408652,433131.3684993588,false
10,0.000480425,368423.79143466725,false
10,0.000457332,387027.3674267272,false
10,0.00031788,556813.8920347301,false
10,0.000509895,347130.29153060925,false
10,0.000500788,353442.9738731759,false
10,0.000449154,394074.1928158271,false
10,0.000423714,417734.6040017559,false
10,0.000337536,524388.5096700797,false
10,0.000355384,498052.81048105715,false
10,0.000474754,372824.6628780379,false
10,0.000393225,450123.9748235743,false
10,0.000393588,449708.83258635935,false
10,0.000401563,440777.6612885151,false
10,0.000472959,374239.6275364249,false
10,0.000393135,450227.02125224157,false
10,0.000420697,420730.3593797912,false
10,0.000431831,409882.56980161223,false
10,0.000505133,350402.76521233027,false
10,0.000448324,394803.757996449,false
10,0.000396351,446573.8701302634,false
10,0.000408217,433592.91749241215,false
10,0.000444992,397759.9597296131,false
10,0.000422402,419032.1068555547,false
10,0.000401947,440356.5644226727,false
10,0.000392109,451405.0939917217,false
10,0.007665212,23091.337852103763,false
10,0.000613109,288692.5489594835,false
10,0.000373961,473311.3880859234,false
10,0.002159984,81945.05144482551,false
10,0.000946101,187083.62003633863,false
10,0.000401115,441269.9599865375,false
10,0.000388473,455630.1210122711,false
10,0.000298741,592486.4682115946,false
10,0.000490562,360810.66205698764,false
10,0.000462758,382489.3356786917,false
10,0.00038341,461646.8010745677,false
10,0.000411999,429612.69323469227,false
10,0.000356922,495906.6686839141,false
10,0.000354041,499942.0971017481,false
10,0.003795722,46631.44455784697,false
10,0.000444309,398371.4036852731,false
10,0.000322783,548356.0162709933,false
10,0.000366982,482312.4839910404,false
10,0.000329391,537355.3011466615,false
10,0.000417868,423578.7377832234,false
10,0.000436468,405528.0112173172,false
10,0.000416,425480.76923076925,false
10,0.000343389,515450.4075552799,false
10,0.002302892,76859.87879587927,false
10,0.000330293,535887.8329241007,false
10,0.000356634,496307.13841080776,false
10,0.000416898,424564.28191068314,false
10,0.001202641,147176.08995535658,false
10,0.000315528,560964.4785882711,false
10,0.001287361,137490.57179765427,false
10,0.000366153,483404.47845572757,false
10,0.00140521,125959.82095202852,false
10,0.000417334,424120.7282416482,false
10,0.000507258,348934.8615497439,false
10,0.000450991,392469.0293154409,false
10,0.000453087,390653.4506617934,false
10,0.000382792,462392.10850801476,false
10,0.000510291,346860.90877558105,false
10,0.000446095,396776.4713794147,false
10,0.000376918,469598.16193442605,false
10,0.000504157,351081.111637843,false
10,0.000426424,415079.826651408,false
10,0.000654433,270463.1337356154,false
10,0.000466792,379183.876330357,false
10,0.000444158,398506.83765686984,false
10,0.000417188,424269.15443397226,false
10,0.000416533,424936.31957131845,false
10,0.000399629,442910.7997667837,false
10,0.000394607,448547.5422382269,false
10,0.000419394,422037.5112662556,false
10,0.00038669,457730.99899144017,false
10,0.000399332,443240.21115262486,false
10,0.000655462,270038.5377031773,false
10,0.005034927,35154.4322291068,false
10,0.00039114,452523.39315845986,false
10,0.000365965,483652.8083286653,false
10,0.000416107,425371.3588091525,false
10,0.000403012,439192.8776314353,false
